Zip_Code,Type,Common Cities,County,Lat,Long,City,Timezone,Daylight_savings_time_flag
93441,PO Box,Los Olivos,Santa Barbara,34.709973,-120.09201,Los Olivos,-8,1
93442,Standard,Morro Bay,San Luis Obispo,35.373047,-120.83844,Morro Bay,-8,1
93443,PO Box,Morro Bay,San Luis Obispo,35.347065,-120.455345,Morro Bay,-8,1
93444,Standard,Nipomo,San Luis Obispo,35.032408,-120.49446,Nipomo,-8,1
93445,Standard,Oceano,San Luis Obispo,35.097599,-120.61327,Oceano,-8,1
93446,Standard,"Paso Robles, Adelaide, Heritage Ranch, Heritage Rnch",San Luis Obispo,35.640589,-120.70418,Paso Robles,-8,1
93447,PO Box,Paso Robles,San Luis Obispo,35.664837,-120.64542,Paso Robles,-8,1
93448,PO Box,"Pismo Beach, Shell Beach",San Luis Obispo,35.347065,-120.455345,Pismo Beach,-8,1
93449,Standard,"Pismo Beach, Shell Beach",San Luis Obispo,35.150886,-120.65401,Pismo Beach,-8,1
93450,Standard,San Ardo,Monterey,35.964022,-120.87339,San Ardo,-8,1
93451,Standard,"San Miguel, Parkfield",San Luis Obispo,35.818054,-120.63645,San Miguel,-8,1
93452,Standard,"San Simeon, Ragged Point",San Luis Obispo,35.664386,-121.21965,San Simeon,-8,1
93453,Standard,"Santa Margarita, Santa Margar",San Luis Obispo,35.323098,-120.08301,Santa Margarita,-8,1
93454,Standard,"Santa Maria, Rancho Suey",Santa Barbara,34.900809,-120.34876,Santa Maria,-8,1
93455,Standard,"Santa Maria, Orcutt",Santa Barbara,34.87455,-120.42806,Santa Maria,-8,1
93456,PO Box,Santa Maria,Santa Barbara,35.027682,-120.196818,Santa Maria,-8,1
93457,PO Box,"Santa Maria, Orcutt",Santa Barbara,34.836252,-120.53421,Santa Maria,-8,1
93458,Standard,Santa Maria,Santa Barbara,34.956344,-120.45243,Santa Maria,-8,1
93460,Standard,Santa Ynez,Santa Barbara,34.626931,-120.0661,Santa Ynez,-8,1
93461,Standard,Shandon,San Luis Obispo,35.636185,-120.27185,Shandon,-8,1
93463,Standard,"Solvang, Ballard",Santa Barbara,34.608938,-120.13838,Solvang,-8,1
93464,PO Box,Solvang,Santa Barbara,34.674436,-120.111465,Solvang,-8,1
93465,Standard,Templeton,San Luis Obispo,35.54464,-120.72428,Templeton,-8,1
93475,PO Box,Oceano,San Luis Obispo,#N/A,#N/A,#N/A,#N/A,#N/A
93483,PO Box,Grover Beach,San Luis Obispo,35.347065,-120.455345,Grover Beach,-8,1
93501,Standard,Mojave,Kern,35.04535,-118.16141,Mojave,-8,1
93502,PO Box,Mojave,Kern,35.068161,-118.224785,Mojave,-8,1
93504,PO Box,"California City, Calif City",Kern,35.187133,-117.885359,California City,-8,1
93505,Standard,"California City, Calif City",Kern,35.139327,-117.91473,California City,-8,1
93510,Standard,Acton,Los Angeles,34.497245,-118.18951,Acton,-8,1
93512,Standard,"Benton, Bishop",Mono,37.583838,-118.23615,Benton,-8,1
93513,Standard,Big Pine,Inyo,37.1363,-118.27335,Big Pine,-8,1
93514,Standard,"Bishop, Chalfant, Chalfant Valley, Chalfant Vly,...",Inyo,37.282192,-118.38717,Bishop,-8,1
93515,PO Box,Bishop,Inyo,36.626033,-117.218616,Bishop,-8,1
93516,Standard,Boron,Kern,35.030694,-117.67264,Boron,-8,1
93517,Standard,Bridgeport,Mono,38.21053,-119.31968,Bridgeport,-8,1
93518,Standard,"Caliente, Havilah",Kern,35.381552,-118.54748,Caliente,-8,1
93519,PO Box,"Cantil, Mojave",Kern,35.177369,-118.035049,Cantil,-8,1
93522,PO Box,Darwin,Inyo,36.269728,-117.59002,Darwin,-8,1
93523,Standard,"Edwards, Aerial Acres, North Edwards",Kern,35.044352,-117.8578,Edwards,-8,1
93524,Unique,"Edwards, Edwards Afb",Kern,35.294405,-118.905173,Edwards,-8,1
93526,Standard,Independence,Inyo,36.851729,-118.20743,Independence,-8,1
93527,Standard,"Inyokern, Pearsonville",Kern,35.734418,-117.89313,Inyokern,-8,1
93528,PO Box,Johannesburg,Kern,35.366197,-117.63618,Johannesburg,-8,1
93529,Standard,June Lake,Mono,37.765218,-119.07769,June Lake,-8,1
93530,PO Box,Keeler,Inyo,36.495772,-117.88289,Keeler,-8,1
93531,Standard,Keene,Kern,35.241311,-118.59338,Keene,-8,1
93532,Standard,"Lake Hughes, Elizabeth Lake, Elizabeth Lk",Los Angeles,34.676708,-118.45592,Lake Hughes,-8,1
93534,Standard,Lancaster,Los Angeles,34.698696,-118.15015,Lancaster,-8,1
93535,Standard,"Lancaster, Hi Vista, Lake La, Lake Los Angeles",Los Angeles,34.691946,-117.97756,Lancaster,-8,1
93536,Standard,"Lancaster, Del Sur, Quartz Hill",Los Angeles,34.728857,-118.32683,Lancaster,-8,1
93539,PO Box,Lancaster,Los Angeles,33.786594,-118.298662,Lancaster,-8,1
93541,PO Box,Lee Vining,Mono,37.973204,-119.12029,Lee Vining,-8,1
93542,PO Box,Little Lake,Inyo,36.626033,-117.218616,Little Lake,-8,1
93543,Standard,"Littlerock, Juniper Hills, Sun Village",Los Angeles,34.533321,-117.94904,Littlerock,-8,1
93544,Standard,"Llano, Crystalaire",Los Angeles,34.493392,-117.77444,Llano,-8,1
93545,Standard,Lone Pine,Inyo,36.589514,-118.07367,Lone Pine,-8,1
93546,Standard,"Mammoth Lakes, Crowley Lake, Toms Place",Mono,37.621587,-118.86279,Mammoth Lakes,-8,1
93549,PO Box,"Olancha, Cartago",Inyo,36.228484,-117.97084,Olancha,-8,1
93550,Standard,"Palmdale, Lake La, Lake Los Angeles",Los Angeles,34.56548,-118.08549,Palmdale,-8,1
93551,Standard,"Palmdale, City Ranch, Leona Valley, Quartz Hill",Los Angeles,34.606146,-118.18495,Palmdale,-8,1
93552,Standard,Palmdale,Los Angeles,34.561207,-118.0375,Palmdale,-8,1
93553,Standard,Pearblossom,Los Angeles,34.487552,-117.89885,Pearblossom,-8,1
93554,PO Box,"Randsburg, Johannesburg",Kern,35.409108,-117.69966,Randsburg,-8,1
93555,Standard,Ridgecrest,Kern,35.599177,-117.68065,Ridgecrest,-8,1
93556,PO Box,Ridgecrest,Kern,35.294405,-118.905173,Ridgecrest,-8,1
93558,PO Box,"Red Mountain, Johannesburg",San Bernardino,34.839964,-115.967051,Red Mountain,-8,1
93560,Standard,"Rosamond, Willow Spgs, Willow Springs",Kern,34.88923,-118.33629,Rosamond,-8,1
93561,Standard,"Tehachapi, Bear Valley Springs, Bear Vly Spgs, Gold...",Kern,35.132673,-118.50781,Tehachapi,-8,1
93562,Standard,"Trona, Argus",San Bernardino,35.764433,-117.38202,Trona,-8,1
93563,Standard,"Valyermo, Pearblossom",Los Angeles,34.394253,-117.69475,Valyermo,-8,1
93581,PO Box,Tehachapi,Kern,35.294405,-118.905173,Tehachapi,-8,1
93584,PO Box,Lancaster,Los Angeles,33.786594,-118.298662,Lancaster,-8,1
93586,PO Box,"Lancaster, Quartz Hill",Los Angeles,33.786594,-118.298662,Lancaster,-8,1
93590,PO Box,Palmdale,Los Angeles,33.786594,-118.298662,Palmdale,-8,1
93591,Standard,"Palmdale, Lake La, Lake Los Angeles",Los Angeles,34.596742,-117.84467,Palmdale,-8,1
93592,PO Box,Trona,Inyo,34.839964,-115.967051,Trona,-8,1
93596,PO Box,Boron,Kern,35.294405,-118.905173,Boron,-8,1
93599,Unique,Palmdale,Los Angeles,33.786594,-118.298662,Palmdale,-8,1
93601,Standard,Ahwahnee,Madera,37.388698,-119.72439,Ahwahnee,-8,1
93602,Standard,Auberry,Fresno,37.077273,-119.42982,Auberry,-8,1
93603,Standard,"Badger, Miramonte",Tulare,36.678073,-118.9601,Badger,-8,1
93604,Standard,Bass Lake,Madera,37.364625,-119.51261,Bass Lake,-8,1
93605,PO Box,Big Creek,Fresno,37.191503,-119.26372,Big Creek,-8,1
93606,PO Box,Biola,Fresno,36.802534,-120.01902,Biola,-8,1
93607,PO Box,"Burrel, Riverdale",Fresno,36.589797,-119.899405,Burrel,-8,1
93608,Standard,Cantua Creek,Fresno,36.523482,-120.38428,Cantua Creek,-8,1
93609,Standard,Caruthers,Fresno,36.534599,-119.83592,Caruthers,-8,1
93610,Standard,Chowchilla,Madera,37.100417,-120.27864,Chowchilla,-8,1
93611,Standard,Clovis,Fresno,36.840057,-119.66107,Clovis,-8,1
93612,Standard,Clovis,Fresno,36.813456,-119.70826,Clovis,-8,1
93613,PO Box,Clovis,Fresno,37.036529,-119.511704,Clovis,-8,1
93614,Standard,Coarsegold,Madera,37.206505,-119.7207,Coarsegold,-8,1
93615,Standard,Cutler,Tulare,36.506019,-119.2866,Cutler,-8,1
93616,Standard,Del Rey,Fresno,36.657266,-119.59309,Del Rey,-8,1
93618,Standard,Dinuba,Tulare,36.538017,-119.38887,Dinuba,-8,1
93619,Standard,Clovis,Fresno,#N/A,#N/A,#N/A,#N/A,#N/A
93620,Standard,Dos Palos,Merced,37.029613,-120.64014,Dos Palos,-8,1
93621,Standard,Dunlap,Fresno,36.774951,-119.13779,Dunlap,-8,1
93622,Standard,Firebaugh,Fresno,36.800027,-120.57996,Firebaugh,-8,1
93623,Standard,Fish Camp,Mariposa,37.463177,-119.64498,Fish Camp,-8,1
93624,PO Box,Five Points,Fresno,36.40263,-120.12855,Five Points,-8,1
93625,Standard,Fowler,Fresno,36.6265,-119.67526,Fowler,-8,1
93626,Standard,Friant,Fresno,37.024461,-119.68496,Friant,-8,1
93627,PO Box,Helm,Fresno,36.523726,-120.10669,Helm,-8,1
93628,Standard,"Hume, Miramonte",Fresno,36.780156,-118.91524,Hume,-8,1
93630,Standard,Kerman,Fresno,36.722616,-120.10081,Kerman,-8,1
93631,Standard,Kingsburg,Fresno,36.506063,-119.54587,Kingsburg,-8,1
93633,PO Box,"Kings Canyon National Pk, Kcnp, Kings Canyon, Kings Canyon Natl Pa...",Tulare,36.734051,-118.958777,Kings Canyon National Pk,-8,1
93634,PO Box,"Lakeshore, Shaver Lake",Fresno,37.237216,-119.23304,Lakeshore,-8,1
93635,Standard,Los Banos,Merced,37.048385,-120.86983,Los Banos,-8,1
93636,Standard,Madera,Madera,#N/A,#N/A,#N/A,#N/A,#N/A
93637,Standard,"Madera, Berenda",Madera,36.914819,-120.15817,Madera,-8,1
93638,Standard,Madera,Madera,36.991476,-119.98729,Madera,-8,1
93639,PO Box,Madera,Madera,37.160622,-119.945035,Madera,-8,1
93640,Standard,Mendota,Fresno,36.701905,-120.42801,Mendota,-8,1
93641,Standard,Miramonte,Fresno,36.697311,-119.01864,Miramonte,-8,1
93642,PO Box,"Mono Hot Springs, Mono Hot Spgs, Shaver Lake",Fresno,36.746375,-119.639658,Mono Hot Springs,-8,1
93643,Standard,North Fork,Madera,37.232047,-119.52006,North Fork,-8,1
93644,Standard,Oakhurst,Madera,37.405699,-119.56754,Oakhurst,-8,1
93645,Standard,O Neals,Madera,37.146284,-119.67379,O Neals,-8,1
93646,Standard,"Orange Cove, Squaw Valley",Fresno,36.623699,-119.30892,Orange Cove,-8,1
93647,Standard,Orosi,Tulare,36.565252,-119.24273,Orosi,-8,1
93648,Standard,Parlier,Fresno,36.61365,-119.52873,Parlier,-8,1
93649,PO Box,Piedra,Fresno,36.841665,-119.349639,Piedra,-8,1
93650,Standard,"Fresno, Pinedale",Fresno,36.841454,-119.79832,Fresno,-8,1
93651,Standard,Prather,Fresno,37.004865,-119.50748,Prather,-8,1
93652,Standard,Raisin City,Fresno,36.600348,-119.90272,Raisin,-8,1
93653,Standard,Raymond,Madera,37.236305,-119.92498,Raymond,-8,1
93654,Standard,Reedley,Fresno,36.608675,-119.43761,Reedley,-8,1
93656,Standard,Riverdale,Fresno,36.45185,-119.93651,Riverdale,-8,1
93657,Standard,Sanger,Fresno,36.72845,-119.53571,Sanger,-8,1
93660,Standard,San Joaquin,Fresno,36.600172,-120.15338,San Joaquin,-8,1
93661,PO Box,"Santa Rita Park, Santa Rita Pk",Merced,37.186872,-120.650351,Santa Rita Park,-8,1
93662,Standard,Selma,Fresno,36.566779,-119.62201,Selma,-8,1
93664,Standard,Shaver Lake,Fresno,37.103957,-119.2644,Shaver Lake,-8,1
93665,PO Box,"South Dos Palos, S Dos Palos",Merced,36.961248,-120.65439,South Dos Palos,-8,1
93666,PO Box,Sultana,Tulare,36.545749,-119.33907,Sultana,-8,1
93667,Standard,Tollhouse,Fresno,36.981035,-119.38254,Tollhouse,-8,1
93668,Standard,Tranquillity,Fresno,36.641742,-120.28909,Tranquillity,-8,1
93669,Standard,"Wishon, Bass Lake",Madera,37.284459,-119.53472,Wishon,-8,1
93670,PO Box,Yettem,Tulare,36.471833,-119.259352,Yettem,-8,1
93673,PO Box,Traver,Tulare,36.455501,-119.48495,Traver,-8,1
93675,Standard,"Squaw Valley, Orange Cove",Fresno,36.713181,-119.18327,Squaw Valley,-8,1
93701,Standard,Fresno,Fresno,36.749444,-119.78872,Fresno,-8,1
93702,Standard,Fresno,Fresno,36.741199,-119.7553,Fresno,-8,1
93703,Standard,Fresno,Fresno,36.767299,-119.765,Fresno,-8,1
93704,Standard,Fresno,Fresno,36.794748,-119.80097,Fresno,-8,1
93705,Standard,Fresno,Fresno,36.786948,-119.82747,Fresno,-8,1
93706,Standard,Fresno,Fresno,36.691036,-119.83321,Fresno,-8,1
93707,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93708,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93709,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93710,Standard,Fresno,Fresno,36.825582,-119.76358,Fresno,-8,1
93711,Standard,Fresno,Fresno,36.831723,-119.83198,Fresno,-8,1
93712,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93714,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93715,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93716,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93717,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93718,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93720,Standard,Fresno,Fresno,36.865587,-119.75917,Fresno,-8,1
93721,Standard,Fresno,Fresno,36.733193,-119.78473,Fresno,-8,1
93722,Standard,Fresno,Fresno,36.801603,-119.88878,Fresno,-8,1
93723,Standard,Fresno,Fresno,#N/A,#N/A,#N/A,#N/A,#N/A
93724,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93725,Standard,Fresno,Fresno,36.658599,-119.74097,Fresno,-8,1
93726,Standard,Fresno,Fresno,36.795249,-119.76293,Fresno,-8,1
93727,Standard,Fresno,Fresno,36.753177,-119.69703,Fresno,-8,1
93728,Standard,Fresno,Fresno,36.758598,-119.81022,Fresno,-8,1
93729,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93730,Standard,Fresno,Fresno,#N/A,#N/A,#N/A,#N/A,#N/A
93737,Standard,Fresno,Fresno,#N/A,#N/A,#N/A,#N/A,#N/A
93740,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93741,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93744,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93745,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93747,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93750,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93755,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93760,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93761,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93764,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93765,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93771,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93772,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93773,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93774,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93775,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93776,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93777,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93778,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93779,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93780,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93784,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93786,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93790,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93791,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93792,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93793,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93794,PO Box,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93844,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93888,Unique,Fresno,Fresno,36.746375,-119.639658,Fresno,-8,1
93901,Standard,Salinas,Monterey,36.665879,-121.65497,Salinas,-8,1
93902,PO Box,Salinas,Monterey,36.35433,-121.132928,Salinas,-8,1
93905,Standard,Salinas,Monterey,36.681161,-121.61538,Salinas,-8,1
93906,Standard,Salinas,Monterey,36.709717,-121.63997,Salinas,-8,1
93907,Standard,"Salinas, Prunedale",Monterey,36.754058,-121.66472,Salinas,-8,1
93908,Standard,"Salinas, Corral De Tie, Corral De Tierra",Monterey,36.619954,-121.65145,Salinas,-8,1
93912,PO Box,Salinas,Monterey,36.35433,-121.132928,Salinas,-8,1
93915,PO Box,Salinas,Monterey,36.35433,-121.132928,Salinas,-8,1
93920,Standard,Big Sur,Monterey,36.133401,-121.63798,Big Sur,-8,1
93921,PO Box,"Carmel By The Sea, Carmel, Carmel By The",Monterey,36.555248,-121.9212,Carmel,-8,1
93922,PO Box,Carmel,Monterey,36.543261,-121.926315,Carmel,-8,1
93923,Standard,Carmel,Monterey,36.517261,-121.89436,Carmel,-8,1
93924,Standard,Carmel Valley,Monterey,36.447533,-121.68611,Carmel Valley,-8,1
93925,Standard,Chualar,Monterey,36.581329,-121.46597,Chualar,-8,1
93926,Standard,Gonzales,Monterey,36.518179,-121.42557,Gonzales,-8,1
93927,Standard,Greenfield,Monterey,36.300819,-121.2904,Greenfield,-8,1
93928,PO Box,"Jolon, Fort Hunter Liggett, Ft H Liggett",Monterey,36.015388,-121.24839,Jolon,-8,1
93930,Standard,King City,Monterey,36.21106,-121.05986,King City,-8,1
93932,PO Box,Lockwood,Monterey,35.987276,-121.04788,Lockwood,-8,1
93933,Standard,Marina,Monterey,36.678155,-121.79724,Marina,-8,1
93940,Standard,"Monterey, Del Rey Oaks",Monterey,36.586193,-121.88667,Monterey,-8,1
93942,PO Box,Monterey,Monterey,36.35433,-121.132928,Monterey,-8,1
93943,Standard,Monterey,Monterey,36.35433,-121.132928,Monterey,-8,1
93944,PO Box,"Monterey, Presidio Mtry, Presidio Of Monterey",Monterey,36.606225,-121.908915,Monterey,-8,1
93950,Standard,Pacific Grove,Monterey,36.619065,-121.92102,Pacific Grove,-8,1
93953,Standard,Pebble Beach,Monterey,36.59081,-121.9461,Pebble Beach,-8,1
93954,PO Box,San Lucas,Monterey,36.126393,-120.91784,San Lucas,-8,1
93955,Standard,"Seaside, Sand City",Monterey,36.615813,-121.83461,Seaside,-8,1
93960,Standard,Soledad,Monterey,36.41176,-121.32617,Soledad,-8,1
93962,PO Box,"Spreckels, Salinas",Monterey,36.624606,-121.64655,Spreckels,-8,1
94002,Standard,Belmont,San Mateo,37.516687,-122.29026,Belmont,-8,1
94005,Standard,Brisbane,San Mateo,37.682882,-122.40422,Brisbane,-8,1
94010,Standard,"Burlingame, Hillsborough",San Mateo,37.574936,-122.36332,Burlingame,-8,1
94011,PO Box,Burlingame,San Mateo,37.381144,-122.334825,Burlingame,-8,1
94013,Unique,"Daly City, Sf International Service Ctr",San Mateo,#N/A,#N/A,#N/A,#N/A,#N/A
94014,Standard,"Daly City, Colma",San Mateo,37.699182,-122.45035,Daly City,-8,1
94015,Standard,"Daly City, Broadmoor Vlg",San Mateo,37.682583,-122.48209,Daly City,-8,1
94016,PO Box,Daly City,San Mateo,37.381144,-122.334825,Daly City,-8,1
94017,PO Box,Daly City,San Mateo,37.381144,-122.334825,Daly City,-8,1
94018,PO Box,El Granada,San Mateo,37.510085,-122.473404,El Granada,-8,1
94019,Standard,Half Moon Bay,San Mateo,37.47584,-122.44323,Half Moon Bay,-8,1
94020,Standard,La Honda,San Mateo,37.28842,-122.22457,La Honda,-8,1
94021,Standard,Loma Mar,San Mateo,37.271753,-122.27672,Loma Mar,-8,1
94022,Standard,"Los Altos, Los Altos Hills",Santa Clara,37.37714,-122.12412,Los Altos,-8,1
94023,PO Box,Los Altos,Santa Clara,37.189396,-121.705327,Los Altos,-8,1
94024,Standard,"Los Altos, Los Altos Hills",Santa Clara,37.353741,-122.08717,Los Altos,-8,1
94025,Standard,"Menlo Park, W Menlo Park, West Menlo Park",San Mateo,37.451688,-122.18385,Menlo Park,-8,1
94026,PO Box,Menlo Park,San Mateo,37.381144,-122.334825,Menlo Park,-8,1
94027,Standard,"Atherton, Menlo Park",San Mateo,37.458615,-122.20009,Atherton,-8,1
94028,Standard,"Portola Valley, Menlo Park, Portola Vally",San Mateo,37.374421,-122.213,Portola Valley,-8,1
94030,Standard,Millbrae,San Mateo,37.600735,-122.40135,Millbrae,-8,1
94035,PO Box,"Mountain View, Moffett Field",Santa Clara,37.189396,-121.705327,Mountain View,-8,1
94037,PO Box,Montara,San Mateo,37.539839,-122.50819,Montara,-8,1
94038,Standard,Moss Beach,San Mateo,37.52489,-122.50991,Moss Beach,-8,1
94039,PO Box,Mountain View,Santa Clara,37.189396,-121.705327,Mountain View,-8,1
94040,Standard,Mountain View,Santa Clara,37.380207,-122.08787,Mountain View,-8,1
94041,Standard,Mountain View,Santa Clara,37.38949,-122.07846,Mountain View,-8,1
94042,PO Box,Mountain View,Santa Clara,37.189396,-121.705327,Mountain View,-8,1
94043,Standard,Mountain View,Santa Clara,37.40679,-122.07461,Mountain View,-8,1
94044,Standard,Pacifica,San Mateo,37.613806,-122.48229,Pacifica,-8,1
94060,Standard,Pescadero,San Mateo,37.203092,-122.33718,Pescadero,-8,1
94061,Standard,"Redwood City, Woodside",San Mateo,37.463911,-122.23396,Redwood City,-8,1
94062,Standard,"Redwood City, Emerald Hills, Palomar Park, Woodside",San Mateo,37.444879,-122.26253,Redwood City,-8,1
94063,Standard,Redwood City,San Mateo,37.483504,-122.2144,Redwood City,-8,1
94064,PO Box,Redwood City,San Mateo,37.381144,-122.334825,Redwood City,-8,1
94065,Standard,Redwood City,San Mateo,37.533538,-122.24602,Redwood City,-8,1
94066,Standard,San Bruno,San Mateo,37.625908,-122.42363,San Bruno,-8,1
94070,Standard,San Carlos,San Mateo,37.499175,-122.26655,San Carlos,-8,1
94074,Standard,San Gregorio,San Mateo,37.317278,-122.36526,San Gregorio,-8,1
94080,Standard,"South San Francisco, S San Fran",San Mateo,37.652857,-122.4301,South San Francisco,-8,1
94083,PO Box,"South San Francisco, S San Fran",San Mateo,37.381144,-122.334825,South San Francisco,-8,1
94085,Standard,Sunnyvale,Santa Clara,37.38894,-122.017956,Sunnyvale,-8,1
94086,Standard,Sunnyvale,Santa Clara,37.378341,-122.02398,Sunnyvale,-8,1
94087,Standard,Sunnyvale,Santa Clara,37.350091,-122.03602,Sunnyvale,-8,1
94088,PO Box,"Sunnyvale, Onizuka Afb",Santa Clara,37.189396,-121.705327,Sunnyvale,-8,1
94089,Standard,Sunnyvale,Santa Clara,37.406289,-122.00838,Sunnyvale,-8,1
94101,Standard,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94102,Standard,San Francisco,San Francisco,37.779329,-122.41915,San Francisco,-8,1
94103,Standard,San Francisco,San Francisco,37.772329,-122.41087,San Francisco,-8,1
94104,Standard,San Francisco,San Francisco,37.791728,-122.4019,San Francisco,-8,1
94105,Standard,San Francisco,San Francisco,37.789228,-122.3957,San Francisco,-8,1
94106,Unique,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94107,Standard,San Francisco,San Francisco,37.766529,-122.39577,San Francisco,-8,1
94108,Standard,San Francisco,San Francisco,37.792678,-122.40793,San Francisco,-8,1
94109,Standard,San Francisco,San Francisco,37.792778,-122.42188,San Francisco,-8,1
94110,Standard,San Francisco,San Francisco,37.74873,-122.41545,San Francisco,-8,1
94111,Standard,San Francisco,San Francisco,37.798228,-122.40027,San Francisco,-8,1
94112,Standard,San Francisco,San Francisco,37.720931,-122.44241,San Francisco,-8,1
94114,Standard,San Francisco,San Francisco,37.758434,-122.43512,San Francisco,-8,1
94115,Standard,San Francisco,San Francisco,37.786129,-122.43736,San Francisco,-8,1
94116,Standard,San Francisco,San Francisco,37.743381,-122.48578,San Francisco,-8,1
94117,Standard,San Francisco,San Francisco,37.770937,-122.44276,San Francisco,-8,1
94118,Standard,San Francisco,San Francisco,37.782029,-122.46158,San Francisco,-8,1
94119,PO Box,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94120,PO Box,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94121,Standard,San Francisco,San Francisco,37.778729,-122.49265,San Francisco,-8,1
94122,Standard,San Francisco,San Francisco,37.75838,-122.48478,San Francisco,-8,1
94123,Standard,San Francisco,San Francisco,37.801028,-122.43836,San Francisco,-8,1
94124,Standard,San Francisco,San Francisco,37.732797,-122.39348,San Francisco,-8,1
94125,PO Box,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94126,PO Box,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94127,Standard,San Francisco,San Francisco,37.734964,-122.4597,San Francisco,-8,1
94128,Standard,San Francisco,San Mateo,37.621964,-122.39534,San Francisco,-8,1
94129,Standard,San Francisco,San Francisco,37.79984,-122.46167,San Francisco,-8,1
94130,Standard,San Francisco,San Francisco,37.819423,-122.36966,San Francisco,-8,1
94131,Standard,San Francisco,San Francisco,37.741797,-122.4378,San Francisco,-8,1
94132,Standard,San Francisco,San Francisco,37.724231,-122.47958,San Francisco,-8,1
94133,Standard,San Francisco,San Francisco,37.801878,-122.41018,San Francisco,-8,1
94134,Standard,San Francisco,San Francisco,37.719581,-122.41085,San Francisco,-8,1
94135,Unique,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94136,Unique,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94137,Unique,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94138,Unique,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94139,Unique,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94140,PO Box,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94141,PO Box,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94142,PO Box,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94143,Unique,San Francisco,San Francisco,37.76313,-122.458582,San Francisco,-8,1
94144,Unique,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94145,Unique,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
94146,PO Box,San Francisco,San Francisco,37.784827,-122.727802,San Francisco,-8,1
